# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
        364        1.1663781053        2.0174468195        0.6999066573      143.3081148264      117.1942989712
        365        1.1490738154        2.0097450266        0.7153063525      143.5153877068      116.8270328494
        366        1.1391616317        2.0059506168        0.7234536433      143.4610615660      116.4687648426
        367        1.1365774600        2.0058114837        0.7244109957      143.1474711595      116.1194851365
        368        1.1412363388        2.0092595981        0.7182613641      142.5776702151      115.7791592999
        369        1.1530331239        2.0162228898        0.7051075223      141.7554225935      115.4477284519
        370        1.1718431658        2.0266850186        0.6850713995      140.6852125777      115.1251095387
        371        1.1975229748        2.0407044984        0.6582934290      139.3721585045      114.8111957374
        372        1.2299108721        2.0581019145        0.6249319113      137.8220677599      114.5058568776
        373        1.2688276246        2.0794666423        0.5851623920      136.0413115664      114.2089400431
        374        1.3140770657        2.1042814693        0.5391770539      134.0368910567      113.9202701413
        375        1.3654467040        2.1322953471        0.4871841209      131.8163966640      113.6396506638
        376        1.4227083260        2.1633967713        0.4294072679      129.3879348800      113.3668645081
        377        1.4856185964        2.1976843564        0.3660850326      126.7601808843      113.1016748176
        378        1.5539196649        2.2352773610        0.2974702211      123.9423153296      112.8438259863
        379        1.6273397847        2.2781513705        0.2238293017      120.9440215831      112.5930446840
        380        1.7055939531        2.3250343522        0.1454417773      117.7754236844      112.3490409662
        381        1.7883845796        2.3746716130        0.0625995308      114.4471067141      112.1115093983
        382        1.8754021909        2.4268676612        0.0243938663      110.9700771301      111.8801302817
        383        1.9663261783        2.4814448740        0.1152238870      107.3557431317      111.6545709065
        384        2.0608255951        2.5382201885        0.2095658302      103.6158834116      111.4344868483
        385        2.1585600088        2.5990912459        0.3070856569       99.7625956108      111.2195232896
        386        2.2591804108        2.6654992958        0.4074408828       95.8082993035      111.0093163362
        387        2.3623301878        2.7340442913        0.5102815308       91.7656843090      110.8034943904
        388        2.4676461539        2.8041080849        0.6152511446       87.6476679392      110.6016795085
        389        2.5747596442        2.8754479329        0.7219878613       83.4673685389      110.4034887475
        390        2.6832976662        2.9478153797        0.8301255418       79.2380633362      110.2085355218
        391        2.7928841055        3.0213340850        0.9392949545       74.9731361461      110.0164309416
        392        2.9031409805        3.0994530774        1.0491250069       70.6860440284      109.8267851213
        393        3.0136897385        3.1802103122        1.1592440182       66.5202402491      109.6392084749
        394        3.1241525847        3.2609515309        1.2692810248       62.8590642196      109.4533129714
        395        3.2341538082        3.3413931028        1.3788670815       59.5910545851      109.2687134139
        396        3.3433211295        3.4215321461        1.4876365859       56.4523252829      109.0850286810
        397        3.4512871979        3.5024378777        1.5952287477       53.4058468951      108.9018826580
        398        3.5576908734        3.5871775992        1.7012888504       50.6122939860      108.7189053861
        399        3.6621785678        3.6771270981        1.8054695680       47.8695236504      108.5357341893
        400        3.7644055537        3.7674193781        1.9074322508       45.2928945796      108.3520146884
        401        3.8640372315        3.8640875483        2.0068481705       42.9280190244      108.1674017638
        402        3.9607503426        3.9607988376        2.1033997128       40.6367804898      107.9815604721
